fid,iid,rep,optimal_budget
18,3,5,500
18,3,6,150
18,3,7,150
18,3,8,450
18,3,9,350
18,3,10,650
18,3,11,600
18,3,12,700
18,3,13,450
18,3,14,250
18,3,15,150
18,3,16,300
18,3,17,250
18,3,18,200
18,3,19,350
18,4,0,450
18,4,1,150
18,4,2,150
18,4,3,300
18,4,4,150
18,4,5,200
18,4,6,250
18,4,7,250
18,4,8,400
18,4,9,400
18,4,10,350
18,4,11,300
18,4,12,300
18,4,13,750
18,4,14,100
18,4,15,100
18,4,16,150
18,4,17,100
18,4,18,500
18,4,19,550
18,5,0,300
18,5,1,600
18,5,2,350
18,5,3,400
18,5,4,400
18,5,5,50
18,5,6,600
18,5,7,500
18,5,8,50
18,5,9,50
18,5,10,900
18,5,11,850
18,5,12,400
18,5,13,300
18,5,14,150
18,5,15,600
18,5,16,900
18,5,17,350
18,5,18,450
18,5,19,1000
19,1,0,50
19,1,1,350
19,1,2,300
19,1,3,400
19,1,4,50
19,1,5,300
19,1,6,300
19,1,7,100
19,1,8,1000
19,1,9,350
19,1,10,50
19,1,11,500
19,1,12,500
19,1,13,150
19,1,14,350
19,1,15,300
19,1,16,50
19,1,17,300
19,1,18,200
19,1,19,450
19,2,0,400
19,2,1,200
19,2,2,50
19,2,3,400
19,2,4,400
19,2,5,400
19,2,6,300
19,2,7,200
19,2,8,350
19,2,9,350
19,2,10,250
19,2,11,50
19,2,12,250
19,2,13,300
19,2,14,750
19,2,15,350
19,2,16,400
19,2,17,50
19,2,18,150
19,2,19,250
19,3,0,450
19,3,1,350
19,3,2,350
19,3,3,200
19,3,4,300
19,3,5,50
19,3,6,300
19,3,7,400
19,3,8,350
19,3,9,350
19,3,10,400
19,3,11,250
19,3,12,400
19,3,13,300
19,3,14,350
19,3,15,150
19,3,16,50
19,3,17,450
19,3,18,400
19,3,19,450
19,4,0,50
19,4,1,450
19,4,2,250
19,4,3,50
19,4,4,400
19,4,5,350
19,4,6,300
19,4,7,300
19,4,8,300
19,4,9,300
19,4,10,300
19,4,11,50
19,4,12,300
19,4,13,250
19,4,14,50
19,4,15,300
19,4,16,300
19,4,17,400
19,4,18,450
19,4,19,450
19,5,0,50
19,5,1,400
19,5,2,500
19,5,3,50
19,5,4,450
19,5,5,450
19,5,6,50
19,5,7,100
19,5,8,200
19,5,9,350
19,5,10,50
19,5,11,450
19,5,12,300
19,5,13,200
19,5,14,300
19,5,15,350
19,5,16,50
19,5,17,500
19,5,18,100
19,5,19,50
20,1,0,50
20,1,1,50
20,1,2,50
20,1,3,200
20,1,4,250
20,1,5,50
20,1,6,50
20,1,7,50
20,1,8,50
20,1,9,50
20,1,10,250
20,1,11,50
20,1,12,50
20,1,13,50
20,1,14,100
20,1,15,200
20,1,16,200
20,1,17,50
20,1,18,50
20,1,19,50
20,2,0,200
20,2,1,150
20,2,2,50
20,2,3,50
20,2,4,50
20,2,5,50
20,2,6,50
20,2,7,100
20,2,8,50
20,2,9,100
20,2,10,350
20,2,11,250
20,2,12,350
20,2,13,50
20,2,14,100
20,2,15,50
20,2,16,50
20,2,17,50
20,2,18,50
20,2,19,100
20,3,0,100
20,3,1,250
20,3,2,200
20,3,3,50
20,3,4,50
20,3,5,50
20,3,6,50
20,3,7,350
20,3,8,100
20,3,9,50
20,3,10,250
20,3,11,50
20,3,12,50
20,3,13,50
20,3,14,100
20,3,15,50
20,3,16,50
20,3,17,50
20,3,18,50
20,3,19,50
20,4,0,200
20,4,1,250
20,4,2,100
20,4,3,50
20,4,4,150
20,4,5,50
20,4,6,150
20,4,7,100
20,4,8,50
20,4,9,250
20,4,10,50
20,4,11,100
20,4,12,50
20,4,13,50
20,4,14,50
20,4,15,50
20,4,16,50
20,4,17,50
20,4,18,100
20,4,19,50
20,5,0,50
20,5,1,150
20,5,2,100
20,5,3,50
20,5,4,50
20,5,5,150
20,5,6,50
20,5,7,50
20,5,8,150
20,5,9,150
20,5,10,150
20,5,11,550
20,5,12,100
20,5,13,50
20,5,14,150
20,5,15,350
20,5,16,100
20,5,17,50
20,5,18,200
20,5,19,100
21,1,0,150
21,1,1,150
21,1,2,50
21,1,3,50
21,1,4,100
21,1,5,150
21,1,6,100
21,1,7,200
21,1,8,50
21,1,9,100
21,1,10,100
21,1,11,100
21,1,12,50
21,1,13,50
21,1,14,50
21,1,15,50
21,1,16,50
21,1,17,150
21,1,18,100
21,1,19,50
21,2,0,100
21,2,1,50
21,2,2,150
21,2,3,50
21,2,4,100
21,2,5,50
21,2,6,50
21,2,7,100
21,2,8,50
21,2,9,150
21,2,10,150
21,2,11,200
21,2,12,50
21,2,13,100
21,2,14,100
21,2,15,100
21,2,16,50
21,2,17,50
21,2,18,50
21,2,19,50
21,3,0,100
21,3,1,50
21,3,2,50
21,3,3,50
21,3,4,150
21,3,5,50
21,3,6,100
21,3,7,50
21,3,8,50
21,3,9,100
21,3,10,100
21,3,11,150
21,3,12,150
21,3,13,50
21,3,14,50
21,3,15,50
21,3,16,50
21,3,17,50
21,3,18,100
21,3,19,50
21,4,0,100
21,4,1,50
21,4,2,50
21,4,3,100
21,4,4,150
21,4,5,50
21,4,6,50
21,4,7,50
21,4,8,50
21,4,9,50
21,4,10,50
21,4,11,50
21,4,12,150
21,4,13,50
21,4,14,200
21,4,15,50
21,4,16,100
21,4,17,150
21,4,18,50
21,4,19,100
21,5,0,50
21,5,1,150
21,5,2,100
21,5,3,100
21,5,4,50
21,5,5,50
21,5,6,100
21,5,7,100
21,5,8,150
21,5,9,200
21,5,10,100
21,5,11,100
21,5,12,50
21,5,13,50
21,5,14,50
21,5,15,200
21,5,16,200
21,5,17,50
21,5,18,50
21,5,19,100
22,1,0,50
22,1,1,50
22,1,2,50
22,1,3,50
22,1,4,100
22,1,5,50
22,1,6,100
22,1,7,100
22,1,8,50
22,1,9,50
22,1,10,50
22,1,11,50
22,1,12,50
22,1,13,50
22,1,14,50
22,1,15,50
22,1,16,100
22,1,17,50
22,1,18,50
22,1,19,50
22,2,0,100
22,2,1,50
22,2,2,100
22,2,3,200
22,2,4,50
22,2,5,150
22,2,6,50
22,2,7,200
22,2,8,300
22,2,9,150
22,2,10,50
22,2,11,250
22,2,12,100
22,2,13,250
22,2,14,50
22,2,15,300
22,2,16,50
22,2,17,150
22,2,18,50
22,2,19,150
22,3,0,50
22,3,1,50
22,3,2,50
22,3,3,100
22,3,4,50
22,3,5,50
22,3,6,50
22,3,7,150
22,3,8,150
22,3,9,50
22,3,10,50
22,3,11,50
22,3,12,150
22,3,13,150
22,3,14,50
22,3,15,50
22,3,16,100
22,3,17,50
22,3,18,50
22,3,19,50
22,4,0,50
22,4,1,150
22,4,2,50
22,4,3,50
22,4,4,50
22,4,5,50
22,4,6,50
22,4,7,100
22,4,8,100
22,4,9,50
22,4,10,50
22,4,11,100
22,4,12,50
22,4,13,50
22,4,14,150
22,4,15,50
22,4,16,50
22,4,17,50
22,4,18,150
22,4,19,50
22,5,0,150
22,5,1,50
22,5,2,200
22,5,3,100
22,5,4,50
22,5,5,100
22,5,6,50
22,5,7,150
22,5,8,50
22,5,9,100
22,5,10,200
22,5,11,50
22,5,12,50
22,5,13,50
22,5,14,200
22,5,15,50
22,5,16,50
22,5,17,50
22,5,18,50
22,5,19,150
23,1,0,250
23,1,1,350
23,1,2,150
23,1,3,150
23,1,4,200
23,1,5,350
23,1,6,300
23,1,7,100
23,1,8,300
23,1,9,400
23,1,10,400
23,1,11,200
23,1,12,150
23,1,13,250
23,1,14,950
23,1,15,50
23,1,16,200
23,1,17,150
23,1,18,550
23,1,19,250
23,2,0,150
23,2,1,350
23,2,2,250
23,2,3,100
23,2,4,550
23,2,5,400
23,2,6,150
23,2,7,250
23,2,8,300
23,2,9,50
23,2,10,400
23,2,11,300
23,2,12,100
23,2,13,350
23,2,14,250
23,2,15,150
23,2,16,100
23,2,17,1000
23,2,18,50
23,2,19,100
23,3,0,200
23,3,1,250
23,3,2,550
23,3,3,300
23,3,4,200
23,3,5,150
23,3,6,150
23,3,7,50
23,3,8,300
23,3,9,450
23,3,10,200
23,3,11,250
23,3,12,100
23,3,13,100
23,3,14,150
23,3,15,250
23,3,16,250
23,3,17,450
23,3,18,350
23,3,19,450
23,4,0,50
23,4,1,150
23,4,2,150
23,4,3,700
23,4,4,350
23,4,5,50
23,4,6,550
23,4,7,100
23,4,8,50
23,4,9,300
23,4,10,350
23,4,11,550
23,4,12,50
23,4,13,300
23,4,14,100
23,4,15,200
23,4,16,500
23,4,17,250
23,4,18,550
23,4,19,100
23,5,0,50
23,5,1,150
23,5,2,100
23,5,3,50
23,5,4,300
23,5,5,300
23,5,6,250
23,5,7,150
23,5,8,150
23,5,9,200
23,5,10,350
23,5,11,300
23,5,12,350
23,5,13,350
23,5,14,300
23,5,15,300
23,5,16,300
23,5,17,300
23,5,18,400
23,5,19,150
24,1,0,500
24,1,1,250
24,1,2,250
24,1,3,350
24,1,4,450
24,1,5,200
24,1,6,350
24,1,7,300
24,1,8,250
24,1,9,300
24,1,10,450
24,1,11,400
24,1,12,350
24,1,13,350
24,1,14,350
24,1,15,250
24,1,16,450
24,1,17,350
24,1,18,500
24,1,19,200
24,2,0,400
24,2,1,350
24,2,2,300
24,2,3,350
24,2,4,350
24,2,5,350
24,2,6,500
24,2,7,500
24,2,8,100
24,2,9,100
24,2,10,500
24,2,11,250
24,2,12,400
24,2,13,350
24,2,14,350
24,2,15,350
24,2,16,350
24,2,17,250
24,2,18,250
24,2,19,300
24,3,0,500
24,3,1,250
24,3,2,300
24,3,3,450
24,3,4,400
24,3,5,250
24,3,6,200
24,3,7,350
24,3,8,400
24,3,9,300
24,3,10,450
24,3,11,450
24,3,12,200
24,3,13,250
24,3,14,450
24,3,15,400
24,3,16,500
24,3,17,200
24,3,18,150
24,3,19,400
24,4,0,400
24,4,1,350
24,4,2,400
24,4,3,350
24,4,4,250
24,4,5,250
24,4,6,300
24,4,7,250
24,4,8,450
24,4,9,350
24,4,10,300
24,4,11,150
24,4,12,350
24,4,13,400
24,4,14,550
24,4,15,450
24,4,16,300
24,4,17,400
24,4,18,500
24,4,19,300
24,5,0,300
24,5,1,550
24,5,2,300
24,5,3,550
24,5,4,300
24,5,5,450
24,5,6,450
24,5,7,450
24,5,8,500
24,5,9,450
24,5,10,250
24,5,11,250
24,5,12,500
24,5,13,350
24,5,14,300
24,5,15,350
24,5,16,400
24,5,17,400
24,5,18,300
24,5,19,300
