fid,iid,rep,optimal_budget
18,3,5,750
18,3,6,600
18,3,7,400
18,3,8,500
18,3,9,400
18,3,10,650
18,3,11,650
18,3,12,50
18,3,13,800
18,3,14,650
18,3,15,950
18,3,16,850
18,3,17,450
18,3,18,700
18,3,19,50
18,4,0,700
18,4,1,550
18,4,2,650
18,4,3,950
18,4,4,300
18,4,5,550
18,4,6,800
18,4,7,400
18,4,8,700
18,4,9,700
18,4,10,350
18,4,11,550
18,4,12,500
18,4,13,850
18,4,14,550
18,4,15,800
18,4,16,50
18,4,17,650
18,4,18,450
18,4,19,600
18,5,0,500
18,5,1,750
18,5,2,550
18,5,3,700
18,5,4,700
18,5,5,900
18,5,6,800
18,5,7,750
18,5,8,450
18,5,9,950
18,5,10,500
18,5,11,500
18,5,12,950
18,5,13,600
18,5,14,500
18,5,15,650
18,5,16,1000
18,5,17,350
18,5,18,550
18,5,19,650
19,1,0,400
19,1,1,600
19,1,2,750
19,1,3,300
19,1,4,500
19,1,5,350
19,1,6,250
19,1,7,400
19,1,8,150
19,1,9,300
19,1,10,400
19,1,11,650
19,1,12,300
19,1,13,600
19,1,14,350
19,1,15,200
19,1,16,300
19,1,17,200
19,1,18,700
19,1,19,550
19,2,0,300
19,2,1,350
19,2,2,600
19,2,3,500
19,2,4,300
19,2,5,350
19,2,6,650
19,2,7,650
19,2,8,350
19,2,9,200
19,2,10,300
19,2,11,300
19,2,12,400
19,2,13,550
19,2,14,400
19,2,15,150
19,2,16,350
19,2,17,400
19,2,18,600
19,2,19,500
19,3,0,450
19,3,1,450
19,3,2,200
19,3,3,600
19,3,4,700
19,3,5,650
19,3,6,200
19,3,7,250
19,3,8,650
19,3,9,500
19,3,10,450
19,3,11,250
19,3,12,600
19,3,13,200
19,3,14,450
19,3,15,300
19,3,16,700
19,3,17,200
19,3,18,700
19,3,19,450
19,4,0,550
19,4,1,400
19,4,2,400
19,4,3,700
19,4,4,300
19,4,5,550
19,4,6,450
19,4,7,350
19,4,8,300
19,4,9,350
19,4,10,300
19,4,11,400
19,4,12,250
19,4,13,350
19,4,14,300
19,4,15,350
19,4,16,250
19,4,17,300
19,4,18,500
19,4,19,250
19,5,0,250
19,5,1,250
19,5,2,700
19,5,3,550
19,5,4,550
19,5,5,400
19,5,6,350
19,5,7,450
19,5,8,400
19,5,9,250
19,5,10,550
19,5,11,450
19,5,12,350
19,5,13,550
19,5,14,550
19,5,15,800
19,5,16,50
19,5,17,350
19,5,18,50
19,5,19,350
20,1,0,700
20,1,1,200
20,1,2,400
20,1,3,450
20,1,4,500
20,1,5,350
20,1,6,400
20,1,7,100
20,1,8,550
20,1,9,400
20,1,10,250
20,1,11,650
20,1,12,350
20,1,13,50
20,1,14,450
20,1,15,500
20,1,16,750
20,1,17,250
20,1,18,250
20,1,19,450
20,2,0,100
20,2,1,850
20,2,2,650
20,2,3,450
20,2,4,600
20,2,5,750
20,2,6,600
20,2,7,650
20,2,8,350
20,2,9,150
20,2,10,800
20,2,11,400
20,2,12,350
20,2,13,350
20,2,14,550
20,2,15,100
20,2,16,350
20,2,17,200
20,2,18,500
20,2,19,200
20,3,0,750
20,3,1,50
20,3,2,50
20,3,3,550
20,3,4,750
20,3,5,800
20,3,6,400
20,3,7,150
20,3,8,250
20,3,9,300
20,3,10,500
20,3,11,450
20,3,12,450
20,3,13,200
20,3,14,250
20,3,15,450
20,3,16,250
20,3,17,250
20,3,18,650
20,3,19,800
20,4,0,600
20,4,1,400
20,4,2,700
20,4,3,500
20,4,4,50
20,4,5,500
20,4,6,500
20,4,7,300
20,4,8,500
20,4,9,250
20,4,10,500
20,4,11,200
20,4,12,450
20,4,13,300
20,4,14,300
20,4,15,400
20,4,16,400
20,4,17,450
20,4,18,300
20,4,19,500
20,5,0,550
20,5,1,200
20,5,2,300
20,5,3,200
20,5,4,450
20,5,5,300
20,5,6,300
20,5,7,300
20,5,8,750
20,5,9,700
20,5,10,600
20,5,11,650
20,5,12,600
20,5,13,700
20,5,14,50
20,5,15,350
20,5,16,150
20,5,17,50
20,5,18,300
20,5,19,200
21,1,0,200
21,1,1,50
21,1,2,250
21,1,3,200
21,1,4,200
21,1,5,100
21,1,6,100
21,1,7,50
21,1,8,200
21,1,9,250
21,1,10,250
21,1,11,50
21,1,12,250
21,1,13,50
21,1,14,200
21,1,15,50
21,1,16,250
21,1,17,50
21,1,18,50
21,1,19,50
21,2,0,150
21,2,1,50
21,2,2,300
21,2,3,50
21,2,4,50
21,2,5,200
21,2,6,200
21,2,7,100
21,2,8,50
21,2,9,50
21,2,10,400
21,2,11,250
21,2,12,200
21,2,13,50
21,2,14,50
21,2,15,300
21,2,16,200
21,2,17,50
21,2,18,400
21,2,19,250
21,3,0,300
21,3,1,100
21,3,2,250
21,3,3,150
21,3,4,150
21,3,5,500
21,3,6,250
21,3,7,400
21,3,8,50
21,3,9,50
21,3,10,300
21,3,11,150
21,3,12,350
21,3,13,250
21,3,14,250
21,3,15,50
21,3,16,250
21,3,17,100
21,3,18,200
21,3,19,200
21,4,0,250
21,4,1,250
21,4,2,250
21,4,3,200
21,4,4,250
21,4,5,250
21,4,6,200
21,4,7,250
21,4,8,250
21,4,9,300
21,4,10,200
21,4,11,250
21,4,12,250
21,4,13,150
21,4,14,100
21,4,15,250
21,4,16,300
21,4,17,300
21,4,18,50
21,4,19,100
21,5,0,300
21,5,1,250
21,5,2,300
21,5,3,250
21,5,4,50
21,5,5,200
21,5,6,150
21,5,7,50
21,5,8,250
21,5,9,200
21,5,10,200
21,5,11,200
21,5,12,50
21,5,13,250
21,5,14,300
21,5,15,250
21,5,16,150
21,5,17,200
21,5,18,100
21,5,19,400
22,1,0,150
22,1,1,250
22,1,2,250
22,1,3,50
22,1,4,350
22,1,5,350
22,1,6,50
22,1,7,450
22,1,8,450
22,1,9,300
22,1,10,350
22,1,11,400
22,1,12,150
22,1,13,350
22,1,14,200
22,1,15,300
22,1,16,400
22,1,17,250
22,1,18,200
22,1,19,50
22,2,0,250
22,2,1,500
22,2,2,450
22,2,3,250
22,2,4,400
22,2,5,400
22,2,6,100
22,2,7,450
22,2,8,250
22,2,9,250
22,2,10,250
22,2,11,150
22,2,12,250
22,2,13,200
22,2,14,150
22,2,15,400
22,2,16,150
22,2,17,150
22,2,18,300
22,2,19,150
22,3,0,200
22,3,1,350
22,3,2,400
22,3,3,250
22,3,4,150
22,3,5,350
22,3,6,300
22,3,7,250
22,3,8,300
22,3,9,350
22,3,10,350
22,3,11,250
22,3,12,100
22,3,13,300
22,3,14,250
22,3,15,250
22,3,16,50
22,3,17,250
22,3,18,250
22,3,19,50
22,4,0,150
22,4,1,300
22,4,2,200
22,4,3,200
22,4,4,50
22,4,5,250
22,4,6,200
22,4,7,150
22,4,8,200
22,4,9,50
22,4,10,50
22,4,11,200
22,4,12,50
22,4,13,100
22,4,14,200
22,4,15,250
22,4,16,200
22,4,17,250
22,4,18,400
22,4,19,250
22,5,0,300
22,5,1,200
22,5,2,300
22,5,3,200
22,5,4,200
22,5,5,250
22,5,6,50
22,5,7,400
22,5,8,150
22,5,9,200
22,5,10,250
22,5,11,50
22,5,12,50
22,5,13,300
22,5,14,350
22,5,15,300
22,5,16,400
22,5,17,250
22,5,18,200
22,5,19,450
23,1,0,650
23,1,1,250
23,1,2,550
23,1,3,800
23,1,4,50
23,1,5,250
23,1,6,100
23,1,7,300
23,1,8,400
23,1,9,400
23,1,10,550
23,1,11,650
23,1,12,800
23,1,13,450
23,1,14,700
23,1,15,100
23,1,16,550
23,1,17,450
23,1,18,400
23,1,19,150
23,2,0,150
23,2,1,550
23,2,2,50
23,2,3,150
23,2,4,500
23,2,5,850
23,2,6,350
23,2,7,750
23,2,8,300
23,2,9,350
23,2,10,350
23,2,11,200
23,2,12,450
23,2,13,100
23,2,14,300
23,2,15,100
23,2,16,50
23,2,17,500
23,2,18,1000
23,2,19,250
23,3,0,650
23,3,1,50
23,3,2,150
23,3,3,350
23,3,4,550
23,3,5,150
23,3,6,200
23,3,7,600
23,3,8,250
23,3,9,150
23,3,10,300
23,3,11,200
23,3,12,250
23,3,13,100
23,3,14,250
23,3,15,150
23,3,16,200
23,3,17,450
23,3,18,350
23,3,19,550
23,4,0,50
23,4,1,100
23,4,2,300
23,4,3,100
23,4,4,50
23,4,5,450
23,4,6,800
23,4,7,50
23,4,8,350
23,4,9,200
23,4,10,50
23,4,11,500
23,4,12,1000
23,4,13,150
23,4,14,150
23,4,15,550
23,4,16,50
23,4,17,900
23,4,18,50
23,4,19,50
23,5,0,100
23,5,1,450
23,5,2,250
23,5,3,50
23,5,4,350
23,5,5,250
23,5,6,300
23,5,7,300
23,5,8,250
23,5,9,200
23,5,10,650
23,5,11,200
23,5,12,100
23,5,13,250
23,5,14,400
23,5,15,50
23,5,16,550
23,5,17,100
23,5,18,100
23,5,19,600
24,1,0,550
24,1,1,700
24,1,2,500
24,1,3,550
24,1,4,850
24,1,5,450
24,1,6,600
24,1,7,750
24,1,8,700
24,1,9,350
24,1,10,550
24,1,11,500
24,1,12,600
24,1,13,700
24,1,14,450
24,1,15,250
24,1,16,350
24,1,17,450
24,1,18,750
24,1,19,500
24,2,0,600
24,2,1,350
24,2,2,300
24,2,3,500
24,2,4,700
24,2,5,400
24,2,6,750
24,2,7,550
24,2,8,600
24,2,9,450
24,2,10,750
24,2,11,450
24,2,12,500
24,2,13,350
24,2,14,550
24,2,15,450
24,2,16,400
24,2,17,500
24,2,18,700
24,2,19,600
24,3,0,500
24,3,1,700
24,3,2,550
24,3,3,350
24,3,4,550
24,3,5,500
24,3,6,550
24,3,7,400
24,3,8,600
24,3,9,650
24,3,10,650
24,3,11,450
24,3,12,500
24,3,13,600
24,3,14,500
24,3,15,300
24,3,16,350
24,3,17,400
24,3,18,400
24,3,19,500
24,4,0,700
24,4,1,350
24,4,2,500
24,4,3,600
24,4,4,450
24,4,5,500
24,4,6,500
24,4,7,450
24,4,8,350
24,4,9,500
24,4,10,500
24,4,11,350
24,4,12,550
24,4,13,400
24,4,14,600
24,4,15,500
24,4,16,550
24,4,17,400
24,4,18,850
24,4,19,650
24,5,0,600
24,5,1,600
24,5,2,700
24,5,3,450
24,5,4,400
24,5,5,350
24,5,6,600
24,5,7,450
24,5,8,500
24,5,9,500
24,5,10,650
24,5,11,600
24,5,12,650
24,5,13,600
24,5,14,400
24,5,15,700
24,5,16,550
24,5,17,500
24,5,18,550
24,5,19,550
